"batsman","bowler","P0","P1","P2","P3","P4","P6","p_not_out"
"AA Jhunjhunwala","JA Morkel",0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,NA
"AA Jhunjhunwala","JH Kallis",0.666666666666667,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0,0.916666666666667
"AA Jhunjhunwala","KA Pollard",1,0,0,0,0,0,0.5
"AA Jhunjhunwala","M Kartik",0.352941176470588,0.411764705882353,0.117647058823529,0,0.117647058823529,0,NA
"AA Jhunjhunwala","M Morkel",1,0,0,0,0,0,0.5
"AA Jhunjhunwala","M Muralitharan",0.5,0,0,0,0,0.5,NA
"AA Jhunjhunwala","MF Maharoof",0.25,0.25,0.5,0,0,0,NA
"AA Jhunjhunwala","MM Patel",1,0,0,0,0,0,NA
"AA Jhunjhunwala","P Awana",0.333333333333333,0.666666666666667,0,0,0,0,NA
"AA Jhunjhunwala","P Kumar",0.8,0.2,0,0,0,0,NA
"AA Jhunjhunwala","Pankaj Singh",0.5,0.25,0,0,0.25,0,0.75
"AA Jhunjhunwala","PJ Sangwan",0.571428571428571,0.357142857142857,0,0,0.0714285714285714,0,NA
"AA Jhunjhunwala","PP Chawla",0.333333333333333,0.5,0,0.166666666666667,0,0,NA
"AA Jhunjhunwala","PP Ojha",0,0.5,0.5,0,0,0,NA
"AA Jhunjhunwala","R McLaren",1,0,0,0,0,0,NA
"AA Jhunjhunwala","R Sathish",0.333333333333333,0.666666666666667,0,0,0,0,NA
"AA Jhunjhunwala","R Vinay Kumar",0.8,0.2,0,0,0,0,NA
"AA Jhunjhunwala","RJ Harris",0.5,0,0,0,0.5,0,NA
"AA Jhunjhunwala","RP Singh",0,0.666666666666667,0.333333333333333,0,0,0,NA
"AA Jhunjhunwala","RR Powar",0,0.666666666666667,0,0,0,0.333333333333333,NA
"AA Jhunjhunwala","S Ladda",0.466666666666667,0.4,0,0,0.0666666666666667,0.0666666666666667,NA
"AA Jhunjhunwala","SE Bond",0.2,0.6,0,0,0.2,0,NA
"AA Jhunjhunwala","SJ Srivastava",1,0,0,0,0,0,0.666666666666667
"AA Jhunjhunwala","SL Malinga",0.833333333333333,0.166666666666667,0,0,0,0,0.833333333333333
"AA Jhunjhunwala","ST Jayasuriya",0.142857142857143,0.571428571428571,0.285714285714286,0,0,0,NA
"AA Jhunjhunwala","T Thushara",0.666666666666667,0,0,0,0.333333333333333,0,0.666666666666667
"AA Jhunjhunwala","UT Yadav",0.75,0,0,0,0.25,0,NA
"AA Noffke","AB Agarkar",0.75,0.25,0,0,0,0,NA
"AA Noffke","SC Ganguly",0,0.75,0,0,0.25,0,NA
"AB Agarkar","A Mishra",0.875,0.125,0,0,0,0,NA
"AB Agarkar","A Nehra",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"AB Agarkar","A Singh",0,0.5,0.5,0,0,0,NA
"AB Agarkar","AB McDonald",0,1,0,0,0,0,NA
"AB Agarkar","DE Bollinger",0.666666666666667,0,0,0,0.333333333333333,0,NA
"AB Agarkar","DJ Bravo",0.25,0.5,0.25,0,0,0,0.75
"AB Agarkar","DJ Thornely",0.6,0.4,0,0,0,0,NA
"AB Agarkar","DP Nannes",0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0,NA
"AB Agarkar","DS Kulkarni",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"AB Agarkar","DW Steyn",0.5,0.5,0,0,0,0,NA
"AB Agarkar","IK Pathan",0.5,0.5,0,0,0,0,NA
"AB Agarkar","J Botha",0,1,0,0,0,0,NA
"AB Agarkar","Jaskaran Singh",0,1,0,0,0,0,NA
"AB Agarkar","JH Kallis",0,1,0,0,0,0,NA
"AB Agarkar","Joginder Sharma",0.333333333333333,0.666666666666667,0,0,0,0,NA
"AB Agarkar","KAJ Roach",0.25,0.25,0.25,0,0.25,0,NA
"AB Agarkar","Kamran Khan",0,1,0,0,0,0,NA
"AB Agarkar","M Muralitharan",0.25,0.5,0,0,0.25,0,NA
"AB Agarkar","MS Gony",0.5,0,0.5,0,0,0,0.5
"AB Agarkar","P Amarnath",0,0,0.5,0,0.5,0,NA
"AB Agarkar","P Awana",0,0.666666666666667,0.333333333333333,0,0,0,NA
"AB Agarkar","P Kumar",0.3,0.7,0,0,0,0,NA
"AB Agarkar","PD Collingwood",0.25,0,0.75,0,0,0,0.75
"AB Agarkar","PJ Sangwan",0.375,0.125,0.125,0,0.25,0.125,0.875
"AB Agarkar","R Ashwin",0.75,0.25,0,0,0,0,0.75
"AB Agarkar","R Bhatia",0.142857142857143,0.428571428571429,0.142857142857143,0,0.142857142857143,0.142857142857143,NA
"AB Agarkar","R Vinay Kumar",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"AB Agarkar","RA Jadeja",0.5,0.5,0,0,0,0,NA
"AB Agarkar","RE van der Merwe",0,1,0,0,0,0,NA
"AB Agarkar","RP Singh",0.5,0,0,0,0,0.5,NA
"AB Agarkar","RR Raje",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"AB Agarkar","SB Styris",0,1,0,0,0,0,NA
"AB Agarkar","SK Warne",0.2,0.8,0,0,0,0,NA
"AB Agarkar","SL Malinga",0.5,0.5,0,0,0,0,NA
"AB Agarkar","Sohail Tanvir",0.5,0.125,0.125,0,0.125,0.125,NA
"AB Agarkar","SR Watson",0.555555555555556,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0.888888888888889
"AB Agarkar","ST Jayasuriya",0.833333333333333,0.166666666666667,0,0,0,0,0.833333333333333
"AB Agarkar","T Henderson",0.5,0.5,0,0,0,0,NA
"AB Agarkar","TM Dilshan",0,1,0,0,0,0,NA
"AB Agarkar","UT Yadav",0,1,0,0,0,0,NA
"AB Barath","A Symonds",0,1,0,0,0,0,NA
"AB Barath","DL Vettori",0.75,0.25,0,0,0,0,NA
"AB Barath","Harbhajan Singh",0.285714285714286,0.428571428571429,0,0,0.142857142857143,0.142857142857143,NA
"AB Barath","JP Duminy",1,0,0,0,0,0,0
"AB Barath","PD Collingwood",0,1,0,0,0,0,NA
"AB Barath","PP Ojha",0.8,0.2,0,0,0,0,0.8
"AB Barath","R McLaren",0.571428571428571,0.428571428571429,0,0,0,0,NA
"AB Barath","R Sathish",0.375,0.375,0.125,0,0.125,0,NA
"AB Barath","RG Sharma",0.5,0.25,0,0,0.25,0,NA
"AB Barath","SL Malinga",0.5,0,0,0,0.5,0,NA
"AB Barath","Z Khan",0.666666666666667,0,0,0,0.333333333333333,0,NA
"AB de Villiers","A Ashish Reddy",0.166666666666667,0.333333333333333,0.111111111111111,0,0.166666666666667,0.222222222222222,NA
"AB de Villiers","A Chandila",0.181818181818182,0.363636363636364,0.0909090909090909,0,0.181818181818182,0.181818181818182,NA
"AB de Villiers","A Flintoff",0,0.5,0.0833333333333333,0,0.166666666666667,0.25,NA
"AB de Villiers","A Kumble",0.317073170731707,0.51219512195122,0.121951219512195,0,0.0487804878048781,0,NA
"AB de Villiers","A Mishra",0.466666666666667,0.466666666666667,0.0666666666666667,0,0,0,0.933333333333333
"AB de Villiers","A Nehra",0.379310344827586,0.241379310344828,0,0,0.206896551724138,0.172413793103448,0.931034482758621
"AB de Villiers","A Singh",0.142857142857143,0.428571428571429,0.285714285714286,0,0.142857142857143,0,NA
"AB de Villiers","A Symonds",0.333333333333333,0.416666666666667,0.166666666666667,0,0,0.0833333333333333,NA
"AB de Villiers","A Uniyal",0,1,0,0,0,0,NA
"AB de Villiers","A Zampa",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"AB de Villiers","AB Agarkar",0.6,0,0.2,0,0.2,0,NA
"AB de Villiers","AB Dinda",0.111111111111111,0.333333333333333,0.0555555555555556,0,0.333333333333333,0.166666666666667,NA
"AB de Villiers","AC Thomas",0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333
"AB de Villiers","AD Mascarenhas",0.461538461538462,0.461538461538462,0.0769230769230769,0,0,0,0.923076923076923
"AB de Villiers","AD Mathews",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,NA
"AB de Villiers","AD Russell",0.5,0.25,0,0,0.25,0,NA
"AB de Villiers","AG Murtaza",0.444444444444444,0.444444444444444,0,0,0.0555555555555556,0.0555555555555556,0.944444444444444
"AB de Villiers","AJ Tye",1,0,0,0,0,0,NA
"AB de Villiers","AN Ahmed",0.375,0.5,0,0,0,0.125,NA
"AB de Villiers","Anand Rajan",0.142857142857143,0.428571428571429,0,0,0.285714285714286,0.142857142857143,NA
"AB de Villiers","Ankit Sharma",0.15,0.55,0.05,0,0.1,0.15,NA
"AB de Villiers","Ankit Soni",0.4,0.6,0,0,0,0,NA
"AB de Villiers","Anureet Singh",0.333333333333333,0.444444444444444,0.111111111111111,0,0.111111111111111,0,NA
"AB de Villiers","AR Patel",0.323529411764706,0.470588235294118,0.0882352941176471,0,0.0882352941176471,0.0294117647058824,0.970588235294118
"AB de Villiers","AS Rajpoot",0.25,0.25,0.125,0,0.375,0,NA
"AB de Villiers","AS Raut",0.2,0.4,0,0,0.4,0,NA
"AB de Villiers","Azhar Mahmood",0.470588235294118,0.235294117647059,0.117647058823529,0,0.176470588235294,0,0.941176470588235
"AB de Villiers","B Akhil",0.214285714285714,0.571428571428571,0.142857142857143,0,0.0714285714285714,0,NA
"AB de Villiers","B Kumar",0.32258064516129,0.387096774193548,0.032258064516129,0,0.225806451612903,0.032258064516129,0.967741935483871
"AB de Villiers","B Lee",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"AB de Villiers","BA Stokes",0.6,0.4,0,0,0,0,NA
"AB de Villiers","Basil Thampi",1,0,0,0,0,0,NA
"AB de Villiers","BAW Mendis",0.25,0.5,0,0,0.25,0,NA
"AB de Villiers","BB Sran",0.411764705882353,0.294117647058824,0.176470588235294,0,0.117647058823529,0,0.941176470588235
"AB de Villiers","Bipul Sharma",0.2,0.8,0,0,0,0,0.8
"AB de Villiers","CH Morris",0.318181818181818,0.0909090909090909,0.227272727272727,0,0.227272727272727,0.136363636363636,NA
"AB de Villiers","CL White",0.5,0.5,0,0,0,0,0.5
"AB de Villiers","CR Brathwaite",1,0,0,0,0,0,0
"AB de Villiers","CR Woakes",0.5,0,0.25,0,0.25,0,NA
"AB de Villiers","DAJ Bracewell",0.222222222222222,0.444444444444444,0.111111111111111,0,0.111111111111111,0.111111111111111,NA
"AB de Villiers","DE Bollinger",0.25,0.25,0,0,0.5,0,NA
"AB de Villiers","DJ Bravo",0.295454545454545,0.386363636363636,0.0909090909090909,0,0.181818181818182,0.0454545454545455,0.977272727272727
"AB de Villiers","DJ Hooda",0,0,0,0,1,0,NA
"AB de Villiers","DJ Hussey",0.384615384615385,0.230769230769231,0.153846153846154,0,0.0769230769230769,0.153846153846154,0.923076923076923
"AB de Villiers","DJG Sammy",0,0.363636363636364,0.181818181818182,0,0.181818181818182,0.272727272727273,NA
"AB de Villiers","DL Chahar",0,1,0,0,0,0,NA
"AB de Villiers","DP Nannes",0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0,0.857142857142857
"AB de Villiers","DR Smith",0.1875,0.5,0,0,0.25,0.0625,0.9375
"AB de Villiers","DS Kulkarni",0.342105263157895,0.421052631578947,0.0526315789473684,0,0.157894736842105,0.0263157894736842,0.973684210526316
"AB de Villiers","DT Christian",0.666666666666667,0.333333333333333,0,0,0,0,NA
"AB de Villiers","DW Steyn",0.260869565217391,0.260869565217391,0.0869565217391304,0.0434782608695652,0.130434782608696,0.217391304347826,0.956521739130435
"AB de Villiers","GB Hogg",0.222222222222222,0.555555555555556,0,0.222222222222222,0,0,NA
"AB de Villiers","GJ Maxwell",0.3,0.5,0,0,0.1,0.1,NA
"AB de Villiers","Harbhajan Singh",0.352941176470588,0.470588235294118,0.0294117647058824,0,0.117647058823529,0.0294117647058824,0.985294117647059
"AB de Villiers","Harmeet Singh",0.263157894736842,0.421052631578947,0.157894736842105,0,0.157894736842105,0,NA
"AB de Villiers","HH Pandya",0.05,0.55,0,0,0.3,0.1,NA
"AB de Villiers","I Sharma",0.409090909090909,0.454545454545455,0,0,0.0454545454545455,0.0909090909090909,NA
"AB de Villiers","IC Pandey",0.647058823529412,0.0588235294117647,0,0,0.235294117647059,0.0588235294117647,0.941176470588235
"AB de Villiers","IK Pathan",0.386363636363636,0.295454545454545,0.0909090909090909,0,0.159090909090909,0.0681818181818182,NA
"AB de Villiers","Imran Tahir",0.166666666666667,0.583333333333333,0.166666666666667,0,0,0.0833333333333333,0.916666666666667
"AB de Villiers","Iqbal Abdulla",0.333333333333333,0.5,0,0,0.166666666666667,0,NA
"AB de Villiers","J Botha",0.125,0.75,0,0,0.125,0,NA
"AB de Villiers","J Suchith",0.181818181818182,0.272727272727273,0.0909090909090909,0,0.454545454545455,0,NA
"AB de Villiers","JA Morkel",0.379310344827586,0.344827586206897,0.137931034482759,0,0.103448275862069,0.0344827586206897,0.896551724137931
"AB de Villiers","JD Ryder",0,0.75,0,0,0,0.25,NA
"AB de Villiers","JD Unadkat",0.8,0.1,0,0,0,0.1,NA
"AB de Villiers","JEC Franklin",0,0.75,0,0,0.25,0,NA
"AB de Villiers","JH Kallis",0.380952380952381,0.476190476190476,0.0952380952380952,0,0.0476190476190476,0,0.976190476190476
"AB de Villiers","JJ Bumrah",0.378378378378378,0.378378378378378,0.108108108108108,0,0.027027027027027,0.108108108108108,0.945945945945946
"AB de Villiers","Joginder Sharma",0.142857142857143,0.857142857142857,0,0,0,0,NA
"AB de Villiers","JP Duminy",0.3125,0.5625,0.0625,0,0.0625,0,NA
"AB de Villiers","JP Faulkner",0.233333333333333,0.333333333333333,0.133333333333333,0,0.166666666666667,0.133333333333333,0.966666666666667
"AB de Villiers","KA Pollard",0.375,0.5625,0,0,0.0625,0,0.875
"AB de Villiers","Kamran Khan",0.666666666666667,0.222222222222222,0,0,0.111111111111111,0,NA
"AB de Villiers","Karanveer Singh",0.142857142857143,0.428571428571429,0,0,0,0.428571428571429,NA
"AB de Villiers","KC Cariappa",0.0909090909090909,0.545454545454545,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.909090909090909
"AB de Villiers","KH Pandya",0.411764705882353,0.5,0,0,0.0294117647058824,0.0588235294117647,0.882352941176471
"AB de Villiers","KJ Abbott",1,0,0,0,0,0,0.5
"AB de Villiers","KK Cooper",0.25,0.375,0,0,0.25,0.125,NA
"AB de Villiers","KP Appanna",0.125,0.625,0.25,0,0,0,0.875
"AB de Villiers","KV Sharma",0.344827586206897,0.586206896551724,0,0,0,0.0689655172413793,NA
"AB de Villiers","KW Richardson",0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333
"AB de Villiers","L Ablish",0.333333333333333,0.666666666666667,0,0,0,0,NA
"AB de Villiers","L Balaji",0.379310344827586,0.310344827586207,0.137931034482759,0.0344827586206897,0.0344827586206897,0.103448275862069,0.896551724137931
"AB de Villiers","LH Ferguson",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"AB de Villiers","M Ashwin",0.125,0.25,0.125,0,0.25,0.25,NA
"AB de Villiers","M Kartik",0.428571428571429,0.428571428571429,0.0714285714285714,0,0.0714285714285714,0,NA
"AB de Villiers","M Morkel",0.352941176470588,0.470588235294118,0,0,0.117647058823529,0.0588235294117647,NA
"AB de Villiers","M Muralitharan",0.321428571428571,0.392857142857143,0.214285714285714,0,0.0357142857142857,0.0357142857142857,NA
"AB de Villiers","M Ntini",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"AB de Villiers","MC Henriques",0.103448275862069,0.586206896551724,0.0689655172413793,0,0.172413793103448,0.0689655172413793,0.96551724137931
"AB de Villiers","MG Johnson",0.25,0.5,0.166666666666667,0,0.0833333333333333,0,NA
"AB de Villiers","MG Neser",0.2,0.2,0.1,0,0.3,0.2,NA
"AB de Villiers","MJ McClenaghan",0.217391304347826,0.260869565217391,0.0869565217391304,0,0.347826086956522,0.0869565217391304,NA
"AB de Villiers","MM Patel",0.285714285714286,0.464285714285714,0.107142857142857,0,0.107142857142857,0.0357142857142857,NA
"AB de Villiers","MM Sharma",0.3125,0.125,0.1875,0,0.125,0.25,0.9375
"AB de Villiers","Mohammed Shami",0.6,0.2,0,0,0,0.2,NA
"AB de Villiers","MP Stoinis",0.2,0.533333333333333,0.0666666666666667,0,0.0666666666666667,0.133333333333333,NA
"AB de Villiers","MR Marsh",0.25,0,0,0,0.25,0.5,0.75
"AB de Villiers","MS Gony",0.291666666666667,0.333333333333333,0.166666666666667,0,0.125,0.0833333333333333,0.958333333333333
"AB de Villiers","Mustafizur Rahman",0.5,0.416666666666667,0.0833333333333333,0,0,0,0.916666666666667
"AB de Villiers","NLTC Perera",0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0.833333333333333
"AB de Villiers","NM Coulter-Nile",0.5,0,0,0,0.5,0,0.5
"AB de Villiers","P Awana",0.363636363636364,0.363636363636364,0,0.0909090909090909,0,0.181818181818182,0.909090909090909
"AB de Villiers","P Kumar",0.307692307692308,0.384615384615385,0,0,0.115384615384615,0.192307692307692,NA
"AB de Villiers","P Negi",0.3,0.5,0,0,0.2,0,NA
"AB de Villiers","Pankaj Singh",0.4,0.6,0,0,0,0,NA
"AB de Villiers","Parvez Rasool",0.5,0.5,0,0,0,0,NA
"AB de Villiers","PC Valthaty",0.1,0.6,0.2,0,0.1,0,NA
"AB de Villiers","PJ Sangwan",0.25,0.5,0,0,0.25,0,NA
"AB de Villiers","PP Chawla",0.454545454545455,0.386363636363636,0.0681818181818182,0,0.0454545454545455,0.0454545454545455,0.909090909090909
"AB de Villiers","PP Ojha",0.303030303030303,0.545454545454545,0,0.0303030303030303,0.0909090909090909,0.0303030303030303,NA
"AB de Villiers","PV Tambe",0.25,0.4375,0.0625,0,0.1875,0.0625,0.96875
"AB de Villiers","R Ashwin",0.4,0.4,0.0285714285714286,0,0.142857142857143,0.0285714285714286,0.942857142857143
"AB de Villiers","R Bhatia",0.148148148148148,0.666666666666667,0.0740740740740741,0,0.0740740740740741,0.037037037037037,NA
"AB de Villiers","R Dhawan",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,0.833333333333333
"AB de Villiers","R McLaren",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,NA
"AB de Villiers","R Sharma",0.25,0.666666666666667,0.0833333333333333,0,0,0,0.916666666666667
"AB de Villiers","R Tewatia",0.25,0.75,0,0,0,0,NA
"AB de Villiers","R Vinay Kumar",0.4,0.5,0.05,0,0.05,0,0.95
"AB de Villiers","RA Jadeja",0.337837837837838,0.486486486486487,0.0135135135135135,0,0.108108108108108,0.0540540540540541,NA
"AB de Villiers","RE van der Merwe",0.2,0.6,0,0,0.2,0,0.8
"AB de Villiers","RG Sharma",0.230769230769231,0.461538461538462,0.153846153846154,0,0.0769230769230769,0.0769230769230769,NA
"AB de Villiers","RJ Harris",0.2,0.4,0,0,0.4,0,NA
"AB de Villiers","RP Singh",0.416666666666667,0.333333333333333,0.166666666666667,0,0.0833333333333333,0,0.916666666666667
"AB de Villiers","RR Powar",0,0.333333333333333,0.666666666666667,0,0,0,NA
"AB de Villiers","RR Raje",0.428571428571429,0.285714285714286,0,0.142857142857143,0.142857142857143,0,NA
"AB de Villiers","RS Bopara",0.25,0.25,0,0,0.375,0.125,NA
"AB de Villiers","RV Gomez",0,0.25,0,0,0,0.75,NA
"AB de Villiers","S Badree",0,1,0,0,0,0,NA
"AB de Villiers","S Kaul",0.142857142857143,0.357142857142857,0.0714285714285714,0,0.357142857142857,0.0714285714285714,0.928571428571429
"AB de Villiers","S Kaushik",0.2,0.4,0,0,0.2,0.2,NA
"AB de Villiers","S Nadeem",0.304347826086957,0.521739130434783,0.130434782608696,0,0.0434782608695652,0,NA
"AB de Villiers","S Randiv",0.166666666666667,0.583333333333333,0.25,0,0,0,NA
"AB de Villiers","S Sreesanth",0.375,0.5,0,0,0.0625,0.0625,0.875
"AB de Villiers","S Tyagi",1,0,0,0,0,0,0
"AB de Villiers","Sandeep Sharma",0.272727272727273,0.333333333333333,0.0606060606060606,0,0.181818181818182,0.151515151515152,0.939393939393939
"AB de Villiers","SB Jakati",0.3,0.366666666666667,0.0333333333333333,0.0666666666666667,0.1,0.133333333333333,0.933333333333333
"AB de Villiers","Shakib Al Hasan",0.222222222222222,0.444444444444444,0.166666666666667,0,0.0555555555555556,0.111111111111111,NA
"AB de Villiers","Shivam Sharma",0.125,0.625,0,0,0,0.25,NA
"AB de Villiers","Shoaib Ahmed",0.833333333333333,0,0,0,0.166666666666667,0,0.833333333333333
"AB de Villiers","Shoaib Akhtar",0.666666666666667,0.222222222222222,0.111111111111111,0,0,0,0.888888888888889
"AB de Villiers","SJ Srivastava",0.4,0.2,0.2,0,0.2,0,NA
"AB de Villiers","SK Raina",0,1,0,0,0,0,NA
"AB de Villiers","SK Trivedi",0.346153846153846,0.346153846153846,0.115384615384615,0.0384615384615385,0.0769230769230769,0.0769230769230769,0.961538461538462
"AB de Villiers","SK Warne",0.263157894736842,0.473684210526316,0.184210526315789,0.0263157894736842,0.0526315789473684,0,0.947368421052632
"AB de Villiers","SL Malinga",0.354166666666667,0.25,0.166666666666667,0,0.1875,0.0416666666666667,NA
"AB de Villiers","SM Pollock",0.777777777777778,0.111111111111111,0.111111111111111,0,0,0,NA
"AB de Villiers","SMSM Senanayake",0,0.666666666666667,0.333333333333333,0,0,0,NA
"AB de Villiers","SN Thakur",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"AB de Villiers","SP Narine",0.454545454545455,0.363636363636364,0.0454545454545455,0,0.0909090909090909,0.0454545454545455,0.909090909090909
"AB de Villiers","SR Tendulkar",0.166666666666667,0.166666666666667,0,0,0.5,0.166666666666667,NA
"AB de Villiers","SR Watson",0.456521739130435,0.260869565217391,0.152173913043478,0,0.130434782608696,0,0.978260869565217
"AB de Villiers","SS Sarkar",0,0,0,0,1,0,NA
"AB de Villiers","STR Binny",0.533333333333333,0.266666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,NA
"AB de Villiers","SW Tait",0.857142857142857,0.142857142857143,0,0,0,0,NA
"AB de Villiers","T Natarajan",0.5,0.5,0,0,0,0,NA
"AB de Villiers","TA Boult",0.5,0,0,0,0.5,0,0.5
"AB de Villiers","TG Southee",0.411764705882353,0.294117647058824,0.117647058823529,0,0.117647058823529,0.0588235294117647,NA
"AB de Villiers","UT Yadav",0.384615384615385,0.307692307692308,0.0769230769230769,0,0.115384615384615,0.115384615384615,NA
"AB de Villiers","V Pratap Singh",0.5,0.5,0,0,0,0,NA
"AB de Villiers","VR Aaron",0.3,0.5,0,0,0.1,0.1,NA
"AB de Villiers","WPUJC Vaas",0.444444444444444,0.444444444444444,0,0,0.111111111111111,0,NA
"AB de Villiers","YA Abdulla",0,1,0,0,0,0,NA
"AB de Villiers","YK Pathan",0.0714285714285714,0.785714285714286,0,0,0,0.142857142857143,NA
"AB de Villiers","Yuvraj Singh",0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,NA
"AB de Villiers","Z Khan",0.428571428571429,0.285714285714286,0.0476190476190476,0,0.238095238095238,0,0.952380952380952
"AB Dinda","A Mishra",0.333333333333333,0.666666666666667,0,0,0,0,0.666666666666667
"AB Dinda","AD Mascarenhas",0,1,0,0,0,0,NA
"AB Dinda","CH Gayle",0.4,0.4,0,0,0.2,0,NA
"AB Dinda","DJ Bravo",0,1,0,0,0,0,NA
"AB Dinda","DJ Thornely",0,1,0,0,0,0,NA
"AB Dinda","DW Steyn",1,0,0,0,0,0,0.5
"AB Dinda","Harbhajan Singh",1,0,0,0,0,0,NA
"AB Dinda","KA Pollard",0.5,0.5,0,0,0,0,NA
"AB Dinda","MG Johnson",0.6,0.4,0,0,0,0,NA
"AB Dinda","P Awana",0.75,0.25,0,0,0,0,NA
"AB Dinda","PJ Cummins",1,0,0,0,0,0,0
"AB Dinda","PV Tambe",1,0,0,0,0,0,0.666666666666667
"AB Dinda","R Vinay Kumar",1,0,0,0,0,0,NA
"AB Dinda","RP Singh",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667
"AB Dinda","SL Malinga",0.833333333333333,0.166666666666667,0,0,0,0,0.666666666666667
"AB Dinda","Sohail Tanvir",0.5,0.5,0,0,0,0,NA
"AB Dinda","SR Watson",1,0,0,0,0,0,0
"AB Dinda","Z Khan",0.6,0.2,0,0,0.2,0,NA
"AB McDonald","A Kumble",0.5,0.5,0,0,0,0,0.5
"AB McDonald","AG Murtaza",0.166666666666667,0.833333333333333,0,0,0,0,NA
"AB McDonald","Azhar Mahmood",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.666666666666667
"AB McDonald","CRD Fernando",0,1,0,0,0,0,NA
"AB McDonald","DAJ Bracewell",0.8,0,0,0,0,0.2,NA
"AB McDonald","DE Bollinger",0.5,0,0.5,0,0,0,0.5
"AB McDonald","DJ Bravo",0.222222222222222,0.222222222222222,0.444444444444444,0,0,0.111111111111111,NA
"AB McDonald","DJ Hussey",0.5,0.5,0,0,0,0,NA
"AB McDonald","DW Steyn",0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,NA
"AB McDonald","Harbhajan Singh",0.375,0.5,0.125,0,0,0,NA
"AB McDonald","IK Pathan",0.285714285714286,0.142857142857143,0,0,0.428571428571429,0.142857142857143,NA
"AB McDonald","JA Morkel",0,1,0,0,0,0,NA
"AB McDonald","KA Pollard",0.333333333333333,0.5,0.166666666666667,0,0,0,NA
"AB McDonald","M Morkel",0.666666666666667,0,0,0,0.333333333333333,0,0.666666666666667
"AB McDonald","P Awana",0.428571428571429,0.428571428571429,0,0,0.142857142857143,0,NA
"AB McDonald","P Kumar",0.666666666666667,0.111111111111111,0.111111111111111,0,0,0.111111111111111,NA
"AB McDonald","PP Chawla",0,1,0,0,0,0,NA
"AB McDonald","R Vinay Kumar",0.5,0.5,0,0,0,0,NA
"AB McDonald","RE van der Merwe",0,1,0,0,0,0,NA
"AB McDonald","S Nadeem",1,0,0,0,0,0,0.5
"AB McDonald","SK Trivedi",0.2,0.4,0.2,0,0.2,0,NA
"AB McDonald","SW Tait",0.25,0.5,0,0,0.25,0,NA
"AB McDonald","UT Yadav",0.75,0.25,0,0,0,0,NA
"Abdur Razzak","Sohail Tanvir",1,0,0,0,0,0,NA
"AC Blizzard","AB Agarkar",0.5,0,0,0,0.5,0,NA
